location_name,map_id,reporting_year,antibiotic_pathogen_combo,sum_isolates,overall_prev,prop_2.5,prop_97.5,world_region
GRENADA,GRD,2008,Aminoglycosides & E. coli,55,1.983147292,0.109835598,4.456771754,Americas
GRENADA,GRD,2008,Aminopenicillins & E. coli,55,22.31040703,16.13552965,28.56160915,Americas
GRENADA,GRD,2008,Aminopenicillins with beta-lactamase inhibitors & E. coli,55,12.39467057,6.965309291,17.72886108,Americas
HUNGARY,HUN,2016,Aminoglycosides & E. coli,170,1.79358372,0.561067071,3.028224389,Europe
HUNGARY,HUN,2016,Aminopenicillins & E. coli,170,24.85394584,21.80319919,27.90439868,Europe
HUNGARY,HUN,2016,Fluoroquinolones & E. coli,510,35.35922192,33.7664172,36.94535429,Europe
HUNGARY,HUN,2016,Fluoroquinolones & Non-typhoidal Salmonella,337,29.98683422,28.16298008,31.91193464,Europe
HUNGARY,HUN,2016,Third generation cephalosporins & E. coli,510,3.074714949,1.967540852,4.12171239,Europe
HUNGARY,HUN,2017,Aminoglycosides & E. coli,170,0.653115864,0.034769119,1.356737301,Europe
HUNGARY,HUN,2017,Aminopenicillins & E. coli,170,16.54560188,13.93244167,19.19146794,Europe
HUNGARY,HUN,2017,Fluoroquinolones & E. coli,510,2.830168743,1.846466971,3.786772006,Europe
HUNGARY,HUN,2017,Fluoroquinolones & Non-typhoidal Salmonella,19,0.0,0.00044107,0.016265039,Europe
HUNGARY,HUN,2017,Third generation cephalosporins & E. coli,510,0.435410576,0.154809753,0.865970383,Europe
HUNGARY,HUN,2018,Aminoglycosides & E. coli,170,3.587167441,1.889966955,5.256137672,Europe
HUNGARY,HUN,2018,Aminopenicillins & E. coli,170,21.77923089,18.64590653,24.90046709,Europe
HUNGARY,HUN,2018,Fluoroquinolones & E. coli,340,36.64035314,34.87815803,38.49741274,Europe
HUNGARY,HUN,2018,Fluoroquinolones & Non-typhoidal Salmonella,292,35.20478418,33.68489571,36.61242199,Europe
HUNGARY,HUN,2018,Third generation cephalosporins & E. coli,340,1.281131229,0.423913899,2.158395974,Europe
HUNGARY,HUN,2019,Aminoglycosides & E. coli,170,1.741642303,0.635211728,2.854995973,Europe
HUNGARY,HUN,2019,Aminopenicillins & E. coli,170,18.0695389,15.38505937,20.64595542,Europe
HUNGARY,HUN,2019,Fluoroquinolones & Non-typhoidal Salmonella,30,4.934653192,0.667417943,9.173917784,Europe
HUNGARY,HUN,2020,Aminoglycosides & E. coli,170,3.843393686,2.06648038,5.617797643,Europe
HUNGARY,HUN,2020,Aminopenicillins & E. coli,170,22.29168338,19.22512469,25.40886357,Europe
HUNGARY,HUN,2020,Fluoroquinolones & Non-typhoidal Salmonella,321,37.18074308,35.6491808,38.67910415,Europe
ICELAND,ISL,2016,Aminoglycosides & E. coli,115,0.0,0.001623302,0.011812727,Europe
ICELAND,ISL,2016,Aminopenicillins & E. coli,115,5.729093368,2.225749239,9.191707976,Europe
ICELAND,ISL,2016,Fluoroquinolones & E. coli,115,0.348259969,0.030887589,1.010381704,Europe
ICELAND,ISL,2016,Third generation cephalosporins & E. coli,115,0.0,0.001711104,0.011884402,Europe
ICELAND,ISL,2017,Aminoglycosides & E. coli,68,0.0,7.44e-05,0.00356972,Europe
ICELAND,ISL,2017,Aminopenicillins & E. coli,68,2.247947195,1.022531192,3.476145389,Europe
ICELAND,ISL,2017,Fluoroquinolones & E. coli,68,0.674384159,0.041079011,1.394100059,Europe
ICELAND,ISL,2017,Fluoroquinolones & Non-typhoidal Salmonella,18,0.0,0.006860837,0.032660534,Europe
ICELAND,ISL,2017,Third generation cephalosporins & E. coli,68,0.0,0.000131568,0.003552579,Europe
ICELAND,ISL,2018,Aminoglycosides & E. coli,78,0.0,0.000189863,0.00703145,Europe
ICELAND,ISL,2018,Aminopenicillins & E. coli,78,7.134864486,4.33454387,10.0190318,Europe
ICELAND,ISL,2018,Fluoroquinolones & E. coli,78,0.419697911,0.035035616,1.212940856,Europe
ICELAND,ISL,2018,Third generation cephalosporins & E. coli,78,0.0,0.000222152,0.007139846,Europe
ICELAND,ISL,2019,Aminoglycosides & E. coli,14,0.0,0.000264644,0.007893224,Europe
ICELAND,ISL,2019,Aminopenicillins & E. coli,14,3.2755802,0.179891674,6.407083738,Europe
ICELAND,ISL,2019,Fluoroquinolones & Non-typhoidal Salmonella,10,0.0,0.000329609,0.009200418,Europe
ICELAND,ISL,2020,Aminoglycosides & E. coli,85,0.385134554,0.030625969,1.099113068,Europe
ICELAND,ISL,2020,Aminopenicillins & E. coli,85,2.310807322,0.598326531,4.01977253,Europe
ICELAND,ISL,2020,Fluoroquinolones & Non-typhoidal Salmonella,20,1.636821853,0.13621871,4.568827296,Europe
INDIA,IND,2000,Aminoglycosides & E. coli,99,11.65478156,9.090062443,13.96425705,Asia
INDIA,IND,2000,Aminopenicillins & E. coli,99,15.2491328,13.03602919,17.4921723,Asia
INDIA,IND,2000,Fluoroquinolones & E. coli,92,7.588523091,5.518619281,9.672664849,Asia
INDIA,IND,2000,Fluoroquinolones & Non-typhoidal Salmonella,80,4.496357587,2.690898043,6.304160231,Asia
INDIA,IND,2000,Third generation cephalosporins & E. coli,41,17.64699483,14.54138823,20.76603491,Asia
INDIA,IND,2001,Aminoglycosides & E. coli,223,23.13605686,19.85121951,26.34089455,Asia
INDIA,IND,2001,Aminopenicillins & E. coli,79,0.0,0.000465918,0.016068799,Asia
INDIA,IND,2001,Fluoroquinolones & E. coli,223,0.958180094,0.261074577,2.195741623,Asia
INDIA,IND,2002,Aminoglycosides & E. coli,25,71.22472033,65.73235876,73.9218705,Asia
INDIA,IND,2002,Aminopenicillins & E. coli,25,56.38623693,44.45857751,68.29451551,Asia
INDIA,IND,2002,Fluoroquinolones & E. coli,25,38.58005685,25.1892985,52.17265346,Asia
INDIA,IND,2002,Fluoroquinolones & S. aureus,5,14.8384834,1.099329161,39.91272034,Asia
INDIA,IND,2003,Aminoglycosides & E. coli,103,3.594370494,0.818473417,6.647412041,Asia
INDIA,IND,2003,Aminopenicillins & E. coli,100,29.6769668,22.86035265,36.47561148,Asia
INDIA,IND,2003,Fluoroquinolones & E. coli,103,0.713111581,0.043533147,1.84159991,Asia
INDIA,IND,2003,Fluoroquinolones & Non-typhoidal Salmonella,13,0.0,0.001406904,0.039447938,Asia
INDIA,IND,2004,Aminoglycosides & E. coli,103,40.06949068,23.09264893,57.57585715,Asia
INDIA,IND,2004,Aminopenicillins & E. coli,81,15.22959828,12.22666063,18.24507349,Asia
INDIA,IND,2004,Fluoroquinolones & E. coli,267,15.13592416,13.88528588,16.64244988,Asia
INDIA,IND,2004,Macrolides & S. aureus,59,14.8384834,7.679718704,21.90630116,Asia
INDIA,IND,2004,Third generation cephalosporins & E. coli,40,25.21658337,11.40102767,39.45709251,Asia
INDIA,IND,2005,Aminoglycosides & E. coli,408,54.17528172,49.27069533,59.03117788,Asia
INDIA,IND,2005,Aminopenicillins & E. coli,393,43.63960056,38.66180443,48.65717609,Asia
INDIA,IND,2005,Aminopenicillins with beta-lactamase inhibitors & E. coli,226,30.41889097,25.845378,34.91185916,Asia
INDIA,IND,2005,Fluoroquinolones & E. coli,379,16.35234433,13.19190916,19.92593853,Asia
INDIA,IND,2005,Fluoroquinolones & Non-typhoidal Salmonella,92,0.725218966,0.037607385,1.533863863,Asia
INDIA,IND,2005,Fluoroquinolones & S. aureus,236,29.32172345,25.05327916,33.59266497,Asia
INDIA,IND,2005,Macrolides & S. aureus,218,45.70320954,41.59053829,49.7121429,Asia
INDIA,IND,2006,Aminoglycosides & E. coli,164,10.92060205,8.441301254,15.25405146,Asia
INDIA,IND,2006,Aminopenicillins & E. coli,110,78.65969562,69.09491568,88.15839219,Asia
INDIA,IND,2006,Fluoroquinolones & E. coli,110,7.577455334,3.114725102,13.11990021,Asia
INDIA,IND,2006,Third generation cephalosporins & E. coli,164,20.37795998,16.22205828,25.43946569,Asia
INDIA,IND,2007,Aminoglycosides & E. coli,258,89.58800656,85.34542269,92.99925442,Asia
INDIA,IND,2007,Aminopenicillins & E. coli,426,83.83973621,81.97873379,85.60993251,Asia
INDIA,IND,2007,Fluoroquinolones & E. coli,1158,15.22682347,14.16571286,17.37631737,Asia
INDIA,IND,2007,Fluoroquinolones & Non-typhoidal Salmonella,30,0.0,0.000230159,0.008404899,Asia
INDIA,IND,2007,Fluoroquinolones & S. aureus,154,23.82412785,17.71475438,29.97981299,Asia
INDIA,IND,2007,Macrolides & S. aureus,102,9.186106899,7.01345111,11.38400802,Asia
INDIA,IND,2007,Third generation cephalosporins & E. coli,37,20.21242063,8.467926526,31.78503046,Asia
INDIA,IND,2008,Aminoglycosides & E. coli,459,41.49807626,36.81975759,45.81016021,Asia
INDIA,IND,2008,Aminopenicillins & E. coli,380,55.61168603,50.64689837,60.37855458,Asia
INDIA,IND,2008,Aminopenicillins with beta-lactamase inhibitors & E. coli,102,29.34237355,21.7182665,36.43934165,Asia
INDIA,IND,2008,Fluoroquinolones & E. coli,1850,3.969116096,2.874368095,5.214657502,Asia
INDIA,IND,2008,Fluoroquinolones & Non-typhoidal Salmonella,47,6.285231036,2.720035912,9.827969561,Asia
INDIA,IND,2008,Fluoroquinolones & S. aureus,223,15.04475828,10.79937736,19.03353052,Asia
INDIA,IND,2008,Macrolides & S. aureus,24,33.01562557,26.72390495,36.82220607,Asia
INDIA,IND,2008,Third generation cephalosporins & E. coli,323,3.810665644,1.973690922,6.734418956,Asia
INDIA,IND,2009,Aminoglycosides & E. coli,842,52.67349947,49.46243473,55.82727206,Asia
INDIA,IND,2009,Aminopenicillins & E. coli,816,55.1905895,51.58227514,58.87628669,Asia
INDIA,IND,2009,Aminopenicillins with beta-lactamase inhibitors & E. coli,12,19.29002842,1.924915082,36.64806219,Asia
INDIA,IND,2009,Fluoroquinolones & E. coli,730,35.03861007,32.00943873,39.15729114,Asia
INDIA,IND,2009,Fluoroquinolones & Non-typhoidal Salmonella,114,1.125997868,0.348594491,2.074626897,Asia
INDIA,IND,2009,Fluoroquinolones & S. aureus,154,6.234090105,2.927300742,10.0027542,Asia
INDIA,IND,2009,Macrolides & S. aureus,1824,10.84291261,9.744455909,11.83285717,Asia
INDIA,IND,2009,Third generation cephalosporins & E. coli,788,18.0181663,14.82241102,21.1298547,Asia
INDIA,IND,2010,Aminoglycosides & E. coli,603,49.46474875,44.99649063,54.23418281,Asia
INDIA,IND,2010,Aminopenicillins & E. coli,585,62.34074347,57.99687909,66.44308282,Asia
INDIA,IND,2010,Fluoroquinolones & E. coli,585,23.6967913,20.3922569,27.5427439,Asia
INDIA,IND,2010,Fluoroquinolones & Non-typhoidal Salmonella,138,67.09165283,59.31018916,75.01348599,Asia
INDIA,IND,2010,Fluoroquinolones & S. aureus,85,16.96510888,11.61518316,23.26813749,Asia
INDIA,IND,2010,Macrolides & S. aureus,81,2.757026854,0.195587832,5.586257876,Asia
INDIA,IND,2010,Third generation cephalosporins & E. coli,513,57.73758695,53.00470808,62.49578963,Asia
INDIA,IND,2011,Aminoglycosides & E. coli,1455,44.87053158,42.29294661,47.58450577,Asia
INDIA,IND,2011,Aminopenicillins & E. coli,1544,60.1364517,58.05101035,62.11054768,Asia
INDIA,IND,2011,Aminopenicillins with beta-lactamase inhibitors & E. coli,757,37.13904248,33.56697752,40.81259851,Asia
INDIA,IND,2011,Fluoroquinolones & E. coli,11095,31.80310402,30.94215145,32.76446808,Asia
INDIA,IND,2011,Fluoroquinolones & Non-typhoidal Salmonella,255,7.998264593,7.514706806,8.573731269,Asia
INDIA,IND,2011,Fluoroquinolones & S. aureus,92,42.74128371,35.4759059,49.96148561,Asia
INDIA,IND,2011,Third generation cephalosporins & E. coli,1679,36.09313534,33.66706649,38.32102589,Asia
INDIA,IND,2012,Aminoglycosides & E. coli,302,38.88980495,33.5123225,44.97969193,Asia
INDIA,IND,2012,Aminopenicillins & E. coli,267,66.64049494,61.81868601,70.89047598,Asia
INDIA,IND,2012,Aminopenicillins with beta-lactamase inhibitors & E. coli,27,60.56299522,53.52633327,67.59900205,Asia
INDIA,IND,2012,Fluoroquinolones & E. coli,2548,32.99851377,31.11789892,34.41906202,Asia
INDIA,IND,2012,Fluoroquinolones & Non-typhoidal Salmonella,121,0.980170479,0.666795657,1.338721662,Asia
INDIA,IND,2012,Fluoroquinolones & S. aureus,259,27.53970374,23.46644623,30.87884003,Asia
INDIA,IND,2012,Macrolides & S. aureus,200,41.2702778,36.27878063,45.97432944,Asia
INDIA,IND,2012,Third generation cephalosporins & E. coli,136,39.09866494,31.18328499,47.28094768,Asia
INDIA,IND,2013,Aminoglycosides & E. coli,1140,44.53046551,41.7588166,47.57769337,Asia
INDIA,IND,2013,Aminopenicillins & E. coli,1077,63.80175424,60.95630183,66.77665427,Asia
INDIA,IND,2013,Aminopenicillins with beta-lactamase inhibitors & E. coli,322,43.57697963,38.00980639,49.69054613,Asia
INDIA,IND,2013,Fluoroquinolones & E. coli,3550,35.14761345,33.0997595,37.89268157,Asia
INDIA,IND,2013,Fluoroquinolones & Non-typhoidal Salmonella,183,19.33917242,18.02648044,20.6770963,Asia
INDIA,IND,2013,Fluoroquinolones & S. aureus,280,16.59132719,13.02354353,20.36902352,Asia
INDIA,IND,2013,Macrolides & S. aureus,130,27.33872216,21.70255243,34.08465584,Asia
INDIA,IND,2013,Third generation cephalosporins & E. coli,828,36.04251286,32.40605466,39.64605675,Asia
INDIA,IND,2014,Aminoglycosides & E. coli,1697,10.28153347,5.320699425,14.91732144,Asia
INDIA,IND,2014,Aminopenicillins & E. coli,1639,61.15954028,53.47422126,68.7638647,Asia
INDIA,IND,2014,Aminopenicillins with beta-lactamase inhibitors & E. coli,48,91.4007451,81.89956081,95.71869904,Asia
INDIA,IND,2014,Fluoroquinolones & E. coli,1711,32.29835614,26.32261022,37.87850355,Asia
INDIA,IND,2014,Fluoroquinolones & Non-typhoidal Salmonella,192,3.661386574,2.816887545,4.49696919,Asia
INDIA,IND,2014,Fluoroquinolones & S. aureus,252,15.76390549,11.43215385,19.8927732,Asia
INDIA,IND,2014,Macrolides & S. aureus,483,13.01973699,10.51215619,15.56251413,Asia
INDIA,IND,2014,Third generation cephalosporins & E. coli,1678,23.8179111,20.63212269,27.24569639,Asia
INDIA,IND,2015,Aminoglycosides & E. coli,1274,31.76007453,29.56193829,33.92457697,Asia
INDIA,IND,2015,Aminopenicillins & E. coli,1035,41.18537295,38.07912894,44.34290243,Asia
INDIA,IND,2015,Aminopenicillins with beta-lactamase inhibitors & E. coli,106,15.58040757,10.1516066,21.03435925,Asia
INDIA,IND,2015,Fluoroquinolones & E. coli,2295,10.90328122,9.979056206,12.07795324,Asia
INDIA,IND,2015,Fluoroquinolones & S. aureus,348,5.896797048,3.858295449,7.811216293,Asia
INDIA,IND,2015,Macrolides & S. aureus,348,53.3160456,50.34105017,56.19280269,Asia
INDIA,IND,2015,Third generation cephalosporins & E. coli,1068,34.01413263,31.02229198,37.16406577,Asia
INDIA,IND,2016,Aminoglycosides & E. coli,81,0.980170479,0.813871894,1.147606332,Asia
INDIA,IND,2016,Aminopenicillins & E. coli,175,25.31664252,18.68278121,31.9968811,Asia
INDIA,IND,2016,Aminopenicillins with beta-lactamase inhibitors & E. coli,94,8.903090041,4.345905386,13.59416209,Asia
INDIA,IND,2016,Fluoroquinolones & S. aureus,476,30.32895481,25.66670077,35.28530332,Asia
INDIA,IND,2016,Macrolides & S. aureus,221,17.37493567,12.03023874,22.51178391,Asia
INDIA,IND,2016,Third generation cephalosporins & E. coli,310,65.13636032,58.0258637,72.32214168,Asia
INDIA,IND,2017,Fluoroquinolones & Non-typhoidal Salmonella,27,22.48178794,20.2459419,24.05612533,Asia
INDIA,IND,2018,Aminoglycosides & E. coli,12,43.03160187,23.50296219,62.57077084,Asia
INDIA,IND,2018,Aminopenicillins with beta-lactamase inhibitors & E. coli,12,61.57970612,46.3806067,73.37647435,Asia
INDIA,IND,2018,Fluoroquinolones & E. coli,24,0.0,0.004425638,0.036377623,Asia
INDIA,IND,2018,Third generation cephalosporins & E. coli,12,68.25702365,57.27371281,73.84964649,Asia
INDONESIA,IDN,2012,Aminoglycosides & E. coli,5,7.330399512,0.340183659,19.64442525,Asia
INDONESIA,IDN,2012,Aminopenicillins & E. coli,5,29.32159805,16.89311421,36.13273158,Asia
INDONESIA,IDN,2013,Aminoglycosides & E. coli,53,7.976433157,2.694582066,13.23512831,Asia
INDONESIA,IDN,2014,Aminoglycosides & E. coli,86,0.0,0.000219362,0.007648326,Asia
INDONESIA,IDN,2014,Aminopenicillins & E. coli,86,34.81939768,33.23477126,36.40254685,Asia
INDONESIA,IDN,2014,Fluoroquinolones & E. coli,86,0.0,0.000203212,0.007643566,Asia
INDONESIA,IDN,2015,Aminoglycosides & E. coli,19,30.78767795,25.01680902,36.25013211,Asia
INDONESIA,IDN,2015,Aminopenicillins & E. coli,19,36.65199756,36.63601914,36.65151473,Asia
INDONESIA,IDN,2015,Third generation cephalosporins & E. coli,19,36.65199756,36.63591509,36.65148087,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2002,Fluoroquinolones & Non-typhoidal Salmonella,30,0.0,0.000535714,0.022117315,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2003,Macrolides & S. aureus,10,24.15408977,6.023663532,42.25894898,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2004,Aminoglycosides & E. coli,545,40.53291198,34.72421074,44.87291353,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2004,Aminopenicillins & E. coli,528,62.92776018,62.34617057,63.40944991,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2004,Fluoroquinolones & E. coli,528,53.71106803,51.88850159,55.51138598,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2006,Aminoglycosides & E. coli,1203,13.45293082,12.08711887,14.74829593,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2006,Aminopenicillins & E. coli,1203,31.72727454,29.96452619,33.50508157,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2006,Fluoroquinolones & Non-typhoidal Salmonella,80,2.186196353,0.405939713,4.005572539,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2007,Aminoglycosides & E. coli,1100,22.88282188,21.21602528,24.62733208,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2007,Aminopenicillins & E. coli,1100,19.06901824,17.42906988,20.68931445,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2007,Fluoroquinolones & Non-typhoidal Salmonella,123,5.720705471,2.66455588,8.801325445,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2008,Aminoglycosides & E. coli,1100,26.69662553,24.95210774,28.47656668,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2008,Aminopenicillins & E. coli,1100,18.4333843,16.80522662,20.04265134,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2008,Fluoroquinolones & S. aureus,14,0.0,0.00068727,0.018725192,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2009,Aminoglycosides & E. coli,1136,38.13803647,36.39596123,39.87314546,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2009,Aminopenicillins & E. coli,1100,19.06901824,17.42602368,20.70364621,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2009,Fluoroquinolones & E. coli,36,0.0,0.000303237,0.011638924,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2009,Fluoroquinolones & S. aureus,9,0.0,0.000889564,0.023188683,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2009,Third generation cephalosporins & E. coli,36,0.0,0.000380002,0.01151103,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2010,Aminoglycosides & E. coli,1157,52.57577197,51.42884523,53.70804228,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2010,Aminopenicillins & E. coli,1157,14.50366123,13.07328935,15.9784784,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2010,Fluoroquinolones & E. coli,105,24.15408977,18.49309794,29.65506048,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2010,Fluoroquinolones & Non-typhoidal Salmonella,107,0.0,0.00039482,0.011725029,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2010,Macrolides & S. aureus,43,14.57464235,9.512721699,19.64287074,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,Aminoglycosides & E. coli,2147,59.49383213,57.62877265,61.46313898,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,Aminopenicillins & E. coli,2138,30.42014153,28.82996907,31.99709657,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,Aminopenicillins with beta-lactamase inhibitors & E. coli,9,36.43660588,36.41344443,36.43591204,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,Fluoroquinolones & E. coli,986,42.01870869,37.00481674,47.19214957,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,Fluoroquinolones & Non-typhoidal Salmonella,14,10.5666157,2.561048671,18.73263883,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,Macrolides & S. aureus,25,4.372392705,0.19799679,8.849184957,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,Third generation cephalosporins & E. coli,92,6.841158655,3.157561238,10.52537907,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2012,Aminoglycosides & E. coli,318,3.813803647,2.251183599,5.387109871,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2012,Aminopenicillins & E. coli,80,40.0449383,33.71936249,46.33584584,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2012,Aminopenicillins with beta-lactamase inhibitors & E. coli,80,11.44141094,6.27342143,16.42959495,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2012,Fluoroquinolones & E. coli,398,4.446243448,2.883763126,6.135055793,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2012,Fluoroquinolones & Non-typhoidal Salmonella,37,1.906901824,0.15098567,5.195435573,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2013,Aminoglycosides & E. coli,444,14.61958065,12.2608619,16.99846738,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2013,Aminopenicillins & E. coli,444,49.57944741,47.22262625,51.8983459,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2013,Fluoroquinolones & E. coli,444,38.77367041,36.03340397,41.51871531,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2013,Fluoroquinolones & Non-typhoidal Salmonella,61,0.0,0.000353591,0.015596733,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2013,Fluoroquinolones & S. aureus,55,34.95986677,27.03411701,42.98538804,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2013,Macrolides & S. aureus,55,36.86676859,28.9839074,44.77584926,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2013,Third generation cephalosporins & E. coli,444,3.813803647,2.495005295,5.150883271,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2014,Aminoglycosides & E. coli,71,16.02184275,11.92174175,20.00384688,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2014,Aminopenicillins & E. coli,71,36.43660588,36.42649641,36.43550668,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2014,Fluoroquinolones & E. coli,11,26.59872229,17.67338912,35.68031195,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2014,Fluoroquinolones & Non-typhoidal Salmonella,141,2.170934384,0.303733437,4.064440212,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2014,Fluoroquinolones & S. aureus,98,9.10915147,6.15922299,12.05440599,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2014,Macrolides & S. aureus,98,11.29534782,8.070827514,14.40886639,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2014,Third generation cephalosporins & E. coli,11,23.31942776,13.36092397,33.11026441,Asia
IRAN (ISLAMIC REPUBLIC OF),IRN,2015,Aminoglycosides & E. coli,140,74.85430414,66.41845196,81.72403212,Asia
