,country,year,producer_price_eggs_hen_in_shell_lcupertonne,producer_price_eggs_hen_in_shell_slcpertonne,producer_price_meat_livewt_cattle_lcupertonne,producer_price_meat_livewt_cattle_slcpertonne,producer_price_meat_livewt_sheep_lcupertonne,producer_price_meat_livewt_sheep_slcpertonne,producer_price_milk_whole_fresh_sheep_lcupertonne,producer_price_milk_whole_fresh_sheep_slcpertonne,producer_price_wool_greasy_lcupertonne,producer_price_wool_greasy_slcpertonne,producer_price_eggs_hen_in_shell_usdpertonne,producer_price_meat_livewt_cattle_usdpertonne,producer_price_meat_livewt_chicken_lcupertonne,producer_price_meat_livewt_chicken_slcpertonne,producer_price_meat_livewt_chicken_usdpertonne,producer_price_meat_livewt_duck_lcupertonne,producer_price_meat_livewt_duck_slcpertonne,producer_price_meat_livewt_duck_usdpertonne,producer_price_meat_livewt_goat_lcupertonne,producer_price_meat_livewt_goat_slcpertonne,producer_price_meat_livewt_goat_usdpertonne,producer_price_meat_livewt_goose_lcupertonne,producer_price_meat_livewt_goose_slcpertonne,producer_price_meat_livewt_goose_usdpertonne,producer_price_meat_livewt_pig_lcupertonne,producer_price_meat_livewt_pig_slcpertonne,producer_price_meat_livewt_pig_usdpertonne,producer_price_meat_livewt_sheep_usdpertonne,producer_price_meat_livewt_turkey_lcupertonne,producer_price_meat_livewt_turkey_slcpertonne,producer_price_meat_livewt_turkey_usdpertonne,producer_price_meat_cattle_lcupertonne,producer_price_meat_cattle_slcpertonne,producer_price_meat_cattle_usdpertonne,producer_price_meat_chicken_lcupertonne,producer_price_meat_chicken_slcpertonne,producer_price_meat_chicken_usdpertonne,producer_price_meat_goat_lcupertonne,producer_price_meat_goat_slcpertonne,producer_price_meat_goat_usdpertonne,producer_price_meat_pig_lcupertonne,producer_price_meat_pig_slcpertonne,producer_price_meat_pig_usdpertonne,producer_price_meat_sheep_lcupertonne,producer_price_meat_sheep_slcpertonne,producer_price_meat_sheep_usdpertonne,producer_price_meat_turkey_lcupertonne,producer_price_meat_turkey_slcpertonne,producer_price_meat_turkey_usdpertonne,producer_price_milk_whole_fresh_cow_lcupertonne,producer_price_milk_whole_fresh_cow_slcpertonne,producer_price_milk_whole_fresh_cow_usdpertonne,producer_price_milk_whole_fresh_goat_lcupertonne,producer_price_milk_whole_fresh_goat_slcpertonne,producer_price_milk_whole_fresh_goat_usdpertonne,producer_price_milk_whole_fresh_sheep_usdpertonne,producer_price_wool_greasy_usdpertonne,producer_price_meat_camel_lcupertonne,producer_price_meat_camel_slcpertonne,producer_price_meat_camel_usdpertonne,producer_price_meat_livewt_horse_lcupertonne,producer_price_meat_livewt_horse_slcpertonne,producer_price_meat_livewt_horse_usdpertonne,producer_price_meat_livewt_rabbit_lcupertonne,producer_price_meat_livewt_rabbit_slcpertonne,producer_price_meat_livewt_rabbit_usdpertonne,producer_price_meat_horse_lcupertonne,producer_price_meat_horse_slcpertonne,producer_price_meat_horse_usdpertonne,producer_price_meat_rabbit_lcupertonne,producer_price_meat_rabbit_slcpertonne,producer_price_meat_rabbit_usdpertonne,producer_price_meat_duck_lcupertonne,producer_price_meat_duck_slcpertonne,producer_price_meat_duck_usdpertonne,producer_price_meat_goose_and_guinea_fowl_lcupertonne,producer_price_meat_goose_and_guinea_fowl_slcpertonne,producer_price_meat_goose_and_guinea_fowl_usdpertonne,producer_price_meat_livewt_ass_lcupertonne,producer_price_meat_livewt_ass_slcpertonne,producer_price_meat_livewt_ass_usdpertonne,producer_price_meat_livewt_buffalo_lcupertonne,producer_price_meat_livewt_buffalo_slcpertonne,producer_price_meat_livewt_buffalo_usdpertonne,producer_price_meat_buffalo_lcupertonne,producer_price_meat_buffalo_slcpertonne,producer_price_meat_buffalo_usdpertonne,producer_price_milk_whole_fresh_buffalo_lcupertonne,producer_price_milk_whole_fresh_buffalo_slcpertonne,producer_price_milk_whole_fresh_buffalo_usdpertonne,producer_price_eggs_other_bird_in_shell_lcupertonne,producer_price_eggs_other_bird_in_shell_slcpertonne,producer_price_eggs_other_bird_in_shell_usdpertonne,producer_price_meat_livewt_mule_lcupertonne,producer_price_meat_livewt_mule_slcpertonne,producer_price_meat_livewt_mule_usdpertonne,producer_price_meat_livewt_camel_lcupertonne,producer_price_meat_livewt_camel_slcpertonne,producer_price_meat_livewt_camel_usdpertonne,producer_price_meat_ass_lcupertonne,producer_price_meat_ass_slcpertonne,producer_price_meat_ass_usdpertonne,producer_price_meat_mule_lcupertonne,producer_price_meat_mule_slcpertonne,producer_price_meat_mule_usdpertonne,producer_price_meat_game_lcupertonne,producer_price_meat_game_slcpertonne,producer_price_meat_game_usdpertonne,producer_price_meat_livewt_poultry_other_lcupertonne,producer_price_meat_livewt_poultry_other_slcpertonne,producer_price_meat_livewt_poultry_other_usdpertonne,producer_price_milk_whole_fresh_camel_lcupertonne,producer_price_milk_whole_fresh_camel_slcpertonne,producer_price_milk_whole_fresh_camel_usdpertonne,producer_price_meat_livewt_camelids_other_lcupertonne,producer_price_meat_livewt_camelids_other_slcpertonne,producer_price_meat_livewt_camelids_other_usdpertonne,producer_price_meat_other_camelids_lcupertonne,producer_price_meat_other_camelids_slcpertonne,producer_price_meat_other_camelids_usdpertonne
594,Czechia,2013,32586.0,32586.0,40820.0,40820.0,51070.0,51070.0,,,,,1665.0,2085.8,24742.0,24742.0,1264.2,29431.0,29431.0,1503.8,,,,,,,33430.0,33430.0,1708.2,2609.5,37017.0,37017.0,1891.5,73453.0,73453.0,3753.2,,,,,,,42852.0,42852.0,2189.6,,,,,,,8400.0,8400.0,429.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,Czechia,2014,32070.4,32070.4,40650.9,40650.9,46350.0,46350.0,,,,,1545.0,1958.4,23859.0,23859.0,1149.4,29485.0,29485.0,1420.5,,,,,,,32999.0,32999.0,1589.7,2232.9,38803.0,38803.0,1869.3,72933.5,72933.5,3513.6,,,,,,,42877.0,42877.0,2065.6,,,,,,,9500.0,9500.0,457.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,Czechia,2015,33011.5,33011.5,41511.0,41511.0,51210.0,51210.0,,,,,1342.0,1687.5,23733.0,23733.0,964.8,29316.0,29316.0,1191.8,,,,,,,29024.0,29024.0,1179.9,2081.8,39380.0,39380.0,1600.9,73389.0,73389.0,2983.5,,,,,,,37444.0,37444.0,1522.2,,,,,,,7862.0,7862.0,319.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,Czechia,2016,30473.0,30473.0,41173.0,41173.0,50370.0,50370.0,,,,,1246.9,1684.7,23469.0,23469.0,960.3,29633.0,29633.0,1212.5,,,,,,,29263.0,29263.0,1197.3,2061.0,35374.0,35374.0,1447.4,73582.0,73582.0,3010.7,,,,,,,37170.0,37170.0,1520.9,,,,,,,6709.0,6709.0,274.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,Czechia,2017,37024.5,37024.5,41393.5,41393.5,50000.0,50000.0,,,,,1583.8,1770.7,23229.0,23229.0,993.7,29219.0,29219.0,1249.9,,,,,,,32516.0,32516.0,1391.0,2138.9,32608.0,32608.0,1394.9,,,,,,,,,,,,,,,,,,,8437.0,8437.0,360.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,Czechia,2018,33456.0,33456.0,41459.0,41459.0,,,,,,,1539.6,1907.9,23030.0,23030.0,1059.8,29058.0,29058.0,1337.2,,,,,,,27270.0,27270.0,1255.0,,31325.0,31325.0,1441.6,,,,,,,,,,,,,,,,,,,8618.0,8618.0,396.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,Czechia,2019,31280.0,31280.0,40300.0,40300.0,,,,,,,1364.0,1757.4,23180.0,23180.0,1010.8,29265.0,29265.0,1276.2,,,,,,,31817.0,31817.0,1387.4,,34700.0,34700.0,1513.2,,,,,,,,,,,,,,,,,,,8852.0,8852.0,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Czechia,2020,32511.0,32511.0,38714.0,38714.0,,,,,,,1400.7,1668.0,22717.0,22717.0,978.7,29028.0,29028.0,1250.7,,,,,,,31635.0,31635.0,1363.0,,32921.0,32921.0,1418.4,,,,,,,,,,,,,,,,,,,8557.0,8557.0,368.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,Côte d'Ivoire,2000,707980.0,707980.0,1375940.0,1375940.0,1100000.0,1100000.0,,,,,994.4,1932.6,950000.0,950000.0,1334.3,,,,975000.0,975000.0,1369.4,,,,939150.0,939150.0,1319.1,1545.0,,,,,,,,,,,,,,,,,,,,,,149960.0,149960.0,210.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,Côte d'Ivoire,2001,707002.0,707002.0,1377089.0,1377089.0,1100000.0,1100000.0,,,,,964.5,1878.6,950000.0,950000.0,1296.0,,,,975000.0,975000.0,1330.1,,,,942253.0,942253.0,1285.4,1500.6,,,,,,,,,,,,,,,,,,,,,,150097.0,150097.0,204.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Côte d'Ivoire,2002,937731.0,937731.0,1401624.0,1401624.0,1500000.0,1500000.0,,,,,1345.4,2011.0,1050000.0,1050000.0,1506.5,,,,1200000.0,1200000.0,1721.7,,,,1059541.0,1059541.0,1520.2,2152.1,,,,,,,,,,,,,,,,,,,,,,179911.0,179911.0,258.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,Côte d'Ivoire,2003,940140.0,940140.0,1349006.0,1349006.0,1500000.0,1500000.0,,,,,1617.6,2321.1,1000000.0,1000000.0,1720.6,,,,1200000.0,1200000.0,2064.7,,,,1039198.0,1039198.0,1788.0,2580.9,,,,,,,,,,,,,,,,,,,,,,180068.0,180068.0,309.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,Côte d'Ivoire,2004,933901.0,933901.0,1470085.0,1470085.0,,,,,,,1767.8,2782.8,,,,,,,,,,,,,1028409.0,1028409.0,1946.7,,,,,,,,,,,,,,,,,,,,,,,180180.0,180180.0,341.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,Côte d'Ivoire,2005,688911.0,688911.0,1469802.0,1469802.0,,,,,,,1306.1,2786.5,,,,,,,,,,,,,1035058.0,1035058.0,1962.3,,,,,,,,,,,,,,,,,,,,,,,221962.0,221962.0,420.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,Côte d'Ivoire,2006,689060.0,689060.0,1472470.0,1472470.0,,,,,,,1317.8,2816.0,,,,,,,,,,,,,1034537.0,1034537.0,1978.5,,,,,,,,,,,,,,,,,,,,,,,180063.0,180063.0,344.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,Côte d'Ivoire,2007,892807.0,892807.0,787604.7,787604.7,,,,,,,1862.9,1643.4,,,,,,,,,,,,,653890.0,653890.0,1364.4,,,,,,,,,,,,,,,,,,,,,,,106198.0,106198.0,221.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,Côte d'Ivoire,2008,,,767891.7,767891.7,,,,,,,,1714.8,,,,,,,,,,,,,617000.0,617000.0,1377.8,,,,,,,,,,,,,,,,,,,,,,,103000.0,103000.0,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,Côte d'Ivoire,2009,,,750288.9,750288.9,,,,,,,,1589.0,,,,,,,,,,,,,530370.0,530370.0,1123.2,,,,,,,,,,,,,,,,,,,,,,,101130.0,101130.0,214.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,Côte d'Ivoire,2010,,,802000.0,802000.0,,,,,,,,1619.3,,,,,,,,,,,,,621000.0,621000.0,1253.8,,,,,,,,,,,,,,,,,,,,,,,119000.0,119000.0,240.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,Côte d'Ivoire,2011,,,746287.7,746287.7,,,,,,,,1581.6,,,,,,,,,,,,,999881.6,999881.6,2119.0,,,,,,,,,,,,,,,,,,,,,,,100520.2,100520.2,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Denmark,2000,8483.0,8483.0,8890.0,8890.0,,,,,,,1049.5,1099.8,4260.0,4260.0,527.0,,,,,,,,,,6810.0,6810.0,842.5,,,,,16767.0,16767.0,2074.3,5992.0,5992.0,741.3,,,,10140.0,10140.0,1254.5,17492.0,17492.0,2164.0,,,,2468.8,2468.8,305.4,,,,,,,,,,,,,,,10090.0,10090.0,1248.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,Denmark,2001,9000.0,9000.0,7460.0,7460.0,,,,,,,1081.4,896.3,4730.0,4730.0,568.3,,,,,,,,,,8110.0,8110.0,974.4,,,,,13832.0,13832.0,1661.9,6724.0,6724.0,807.9,,,,11951.0,11951.0,1435.9,21014.0,21014.0,2524.9,,,,2558.2,2558.2,307.4,,,,,,,,,,,,,,,11244.0,11244.0,1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Denmark,2002,8731.4,8731.4,7490.0,7490.0,,,,,,,1106.0,948.7,4460.0,4460.0,564.9,,,,,,,,,,6390.0,6390.0,809.4,,,,,13919.0,13919.0,1763.1,6266.0,6266.0,793.7,,,,9589.0,9589.0,1214.6,20981.0,20981.0,2657.6,,,,2556.2,2556.2,323.8,,,,,,,,,,,,,,,9679.0,9679.0,1226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,Denmark,2003,9240.2,9240.2,7490.0,7490.0,,,,,,,1402.6,1137.0,4250.0,4250.0,645.1,,,,,,,,,,5520.0,5520.0,837.9,,,,,13770.0,13770.0,2090.3,6147.0,6147.0,933.1,,,,8292.0,8292.0,1258.7,18110.0,18110.0,2749.1,,,,2478.9,2478.9,376.3,,,,,,,,,,,,,,,9835.0,9835.0,1492.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Denmark,2004,8532.0,8532.0,7980.0,7980.0,,,,,,,1424.1,1332.0,4340.0,4340.0,724.4,,,,,,,,,,6150.0,6150.0,1026.5,,,,,14371.0,14371.0,2398.7,6396.0,6396.0,1067.6,,,,9253.0,9253.0,1544.5,18410.0,18410.0,3072.9,,,,2339.3,2339.3,390.5,,,,,,,,,,,,,,,8933.0,8933.0,1491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Denmark,2005,8287.0,8287.0,9380.0,9380.0,,,,,,,1381.9,1564.1,4270.0,4270.0,712.0,,,,,,,,,,6230.0,6230.0,1038.9,,,,,16365.0,16365.0,2728.9,6208.0,6208.0,1035.2,,,,9469.0,9469.0,1579.0,16076.0,16076.0,2680.7,,,,2260.0,2260.0,376.9,,,,,,,,,,,,,,,7319.0,7319.0,1220.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Denmark,2006,8690.0,8690.0,10120.0,10120.0,,,,,,,1461.3,1701.8,3770.0,3770.0,634.0,,,,,,,,,,6660.0,6660.0,1119.9,,,,,17635.0,17635.0,2965.5,5627.0,5627.0,946.2,,,,10069.0,10069.0,1693.2,16683.0,16683.0,2805.4,,,,2265.0,2265.0,380.9,,,,,,,,,,,,,,,7910.0,7910.0,1330.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Denmark,2007,9790.0,9790.0,10064.0,10064.0,,,,,,,1798.4,1848.7,4242.5,4242.5,779.3,,,,,,,,,,5900.0,5900.0,1083.8,,,,,17128.0,17128.0,3146.4,6202.0,6202.0,1139.3,,,,9231.0,9231.0,1695.7,16086.0,16086.0,2955.0,,,,2450.0,2450.0,450.1,,,,,,,,,,,,,,,8649.0,8649.0,1588.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,Denmark,2008,13463.3,13463.3,11201.4,11201.4,10234.2,10234.2,,,,,2640.8,2197.2,5948.3,5948.3,1166.8,,,,,,,,,,6648.6,6648.6,1304.1,2007.5,,,,18381.1,18381.1,3605.5,7872.1,7872.1,1544.1,,,,9642.8,9642.8,1891.4,16158.5,16158.5,3169.5,,,,2817.7,2817.7,552.7,,,,,,,,,,,,,,,8472.7,8472.7,1661.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Denmark,2009,9638.8,9638.8,10817.2,10817.2,10640.0,10640.0,,,,,1798.0,2017.8,5181.7,5181.7,966.6,,,,,,,,,,6280.8,6280.8,1171.6,1984.7,,,,16844.0,16844.0,3142.0,7122.7,7122.7,1328.6,,,,9497.3,9497.3,1771.6,16772.9,16772.9,3128.7,,,,2152.9,2152.9,401.6,,,,,,,,,,,,,,,8745.2,8745.2,1631.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Denmark,2010,9632.9,9632.9,11119.9,11119.9,10898.8,10898.8,,,,,1712.8,1977.2,5525.0,5525.0,982.4,,,,,,,,,,6516.4,6516.4,1158.7,1937.9,,,,17882.4,17882.4,3179.6,7010.0,7010.0,1246.4,,,,9764.2,9764.2,1736.1,17178.3,17178.3,3054.4,,,,2522.4,2522.4,448.5,,,,,,,,,,,,,,,8584.9,8584.9,1526.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,Denmark,2011,9591.1,9591.1,12747.7,12747.7,12007.0,12007.0,,,,,1786.5,2374.5,6515.8,6515.8,1213.7,,,,,,,,,,7177.7,7177.7,1337.0,2236.5,,,,20442.3,20442.3,3807.7,8224.0,8224.0,1531.8,,,,10742.8,10742.8,2001.0,18882.6,18882.6,3517.2,,,,2683.1,2683.1,499.8,,,,,,,,,,,,,,,5987.7,5987.7,1115.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,Denmark,2012,10802.5,10802.5,13788.5,13788.5,11966.3,11966.3,,,,,1864.9,2380.4,6826.7,6826.7,1178.5,,,,,,,,,,8069.5,8069.5,1393.1,2065.8,,,,22583.9,22583.9,3898.8,8502.3,8502.3,1467.8,,,,12335.9,12335.9,2129.6,19396.2,19396.2,3348.5,,,,2674.8,2674.8,461.8,,,,,,,,,,,,,,,7567.1,7567.1,1306.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,Denmark,2013,10956.2,10956.2,13899.7,13899.7,13498.8,13498.8,,,,,1950.8,2474.9,7295.8,7295.8,1299.0,,,,,,,,,,8146.8,8146.8,1450.6,2403.5,,,,22767.3,22767.3,4053.8,9338.0,9338.0,1662.7,,,,12400.3,12400.3,2207.9,19596.8,19596.8,3489.3,,,,2990.5,2990.5,532.5,,,,,,,,,,,,,,,7868.5,7868.5,1401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,Denmark,2014,10472.1,10472.1,13537.6,13537.6,13404.2,13404.2,,,,,1865.9,2412.0,6636.5,6636.5,1182.5,,,,,,,,,,7428.5,7428.5,1323.6,2388.3,,,,20932.7,20932.7,3729.7,9337.8,9337.8,1663.7,,,,12400.3,12400.3,2209.4,19596.8,19596.8,3491.6,,,,3013.4,3013.4,536.9,,,,,,,,,,,,,,,7858.0,7858.0,1400.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,Denmark,2015,10935.0,10935.0,13425.0,13425.0,14071.0,14071.0,,,,,1625.3,1995.4,6292.0,6292.0,935.2,,,,,,,,,,6655.0,6655.0,989.2,2091.4,,,,21964.0,21964.0,3264.6,7994.0,7994.0,1188.2,,,,10211.0,10211.0,1517.7,24795.0,24795.0,3685.4,,,,2414.0,2414.0,358.8,,,,,,,,,,,,,,,7454.0,7454.0,1107.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,Denmark,2016,10947.0,10947.0,12680.0,12680.0,14269.0,14269.0,,,,,1626.2,1883.6,6219.0,6219.0,923.8,,,,,,,,,,7018.0,7018.0,1042.5,2119.7,,,,20667.0,20667.0,3070.1,8030.0,8030.0,1192.9,,,,11191.0,11191.0,1662.4,25478.0,25478.0,3784.8,,,,2353.0,2353.0,349.5,,,,,,,,,,,,,,,8475.0,8475.0,1259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Denmark,2017,11239.0,11239.0,12674.0,12674.0,13778.0,13778.0,,,,,1702.1,1919.5,6100.0,6100.0,923.8,,,,,,,,,,7629.0,7629.0,1155.4,2086.7,,,,21828.0,21828.0,3305.8,7924.0,7924.0,1200.1,,,,12511.0,12511.0,1894.8,24973.0,24973.0,3782.1,,,,2946.0,2946.0,446.2,,,,,,,,,,,,,,,8467.0,8467.0,1282.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,Denmark,2018,11574.0,11574.0,12637.0,12637.0,14193.0,14193.0,,,,,1832.9,2001.2,6167.0,6167.0,976.6,,,,,,,,,,6418.0,6418.0,1016.4,2247.6,,,,21975.0,21975.0,3480.0,8473.0,8473.0,1341.8,,,,10313.0,10313.0,1633.2,24972.0,24972.0,3954.6,,,,2859.0,2859.0,452.8,,,,,,,,,,,,,,,8982.0,8982.0,1422.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,Denmark,2019,,,12101.0,12101.0,13398.0,13398.0,,,,,,1814.4,6181.0,6181.0,926.8,,,,,,,,,,8210.0,8210.0,1231.0,2008.9,,,,20619.0,20619.0,3091.6,8358.0,8358.0,1253.2,,,,13257.0,13257.0,1987.7,24340.0,24340.0,3649.5,,,,2783.0,2783.0,417.3,,,,,,,,,,,,,,,8505.0,8505.0,1275.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Denmark,2020,,,12115.0,12115.0,15080.0,15080.0,,,,,,1851.8,5939.0,5939.0,907.8,,,,,,,,,,8617.0,8617.0,1317.2,2305.1,,,,19881.4,19881.4,3039.0,8174.0,8174.0,1249.4,,,,14539.4,14539.4,2222.4,23870.1,23870.1,3648.7,,,,2836.0,2836.0,433.5,,,,,,,,,,,,,,,8398.1,8398.1,1283.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,Dominican Republic,2000,17800.0,17800.0,23325.0,23325.0,,,,,,,1084.4,1421.0,19511.0,19511.0,1188.6,,,,,,,,,,,,,,,,,35450.0,35450.0,2159.6,,,,22000.0,22000.0,1340.2,26235.0,26235.0,1598.2,22000.0,22000.0,1340.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Dominican Republic,2001,17600.0,17600.0,19069.0,19069.0,,,,,,,1038.3,1124.9,18321.0,18321.0,1080.8,,,,,,,,,,,,,,,,,37258.0,37258.0,2197.9,,,,21000.0,21000.0,1238.8,29983.0,29983.0,1768.7,22000.0,22000.0,1297.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Dominican Republic,2002,20600.0,20600.0,16105.0,16105.0,,,,,,,1106.9,865.4,21200.0,21200.0,1139.2,,,,,,,,,,,,,,,,,31090.0,31090.0,1670.6,,,,31980.0,31980.0,1718.4,33170.0,33170.0,1782.4,,,,,,,4060.0,4060.0,218.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Dominican Republic,2003,31600.0,31600.0,,,,,,,,,1025.0,,27900.0,27900.0,904.9,,,,,,,,,,,,,,,,,40810.0,40810.0,1323.7,,,,39439.0,39439.0,1279.2,40380.0,40380.0,1309.7,,,,,,,6580.0,6580.0,213.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Dominican Republic,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39081.5,39081.5,1175.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Dominican Republic,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46096.2,46096.2,1383.8,34898.8,34898.8,1047.6,,,,48441.1,48441.1,1454.2,,,,,,,17000.0,17000.0,510.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Dominican Republic,2008,46685.6,46685.6,,,,,,,,,1339.0,,,,,,,,,,,,,,,,,,,,,44092.0,44092.0,1264.6,46384.8,46384.8,1330.4,,,,61378.1,61378.1,1760.4,,,,,,,17000.0,17000.0,487.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Dominican Republic,2009,55022.4,55022.4,,,,,,,,,1523.6,,,,,,,,,,,,,,,,,,,,,45094.1,45094.1,1248.7,46737.5,46737.5,1294.2,,,,62410.2,62410.2,1728.1,,,,,,,18000.0,18000.0,498.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Dominican Republic,2010,44300.4,44300.4,,,,,,,,,1187.5,,,,,,,,,,,,,,,,,,,,,45084.1,45084.1,1208.5,28505.5,28505.5,764.1,,,,65300.3,65300.3,1750.4,,,,,,,18000.0,18000.0,482.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
