species,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95,region,disease,disease_proportion,exchg_rate_lcuperusdol,mean_usd,lower95_usd,upper95_usd,sd_usd
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Health cost,Infectious,-7918.727404210565,37200.35202027737,-80831.41736395421,64993.96255553308,National,PPR,0.06980042105834741,29.06975,-272.4043861474751,-2780.6024256814803,2235.79365338653,1279.692877313268
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Health cost,Infectious,1099.6724002091605,5166.006898155417,-9025.701120175458,11225.045920593777,National,Brucellosis,-0.00969317323892589,29.06975,37.82875326444708,-310.4843048246186,386.14181135351276,177.7107439229927
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Health cost,Infectious,-106629.07731587614,500918.7725844452,-1088429.8715813886,875171.7169496365,National,Other Infectious,0.9398927521805784,29.06975,-3668.0424604916157,-37442.0100476058,30105.925126622573,17231.61611587458
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Health cost,Non-infectious,-56724.066159938775,266476.5588532836,-579018.1215123746,465569.98919249704,National,Condition A,0.5,29.06975,-1951.3090466873218,-19918.235330966887,16015.617237592242,9166.79912463243
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Health cost,Non-infectious,-39706.84631195714,186533.5911972985,-405312.6850586622,325898.99243474787,National,Condition B,0.35,29.06975,-1365.9163326811251,-13942.76473167682,11210.932066314566,6416.7593872427005
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Health cost,Non-infectious,-17017.219847981632,79942.96765598506,-173705.43645371238,139670.9967577491,National,Condition C,0.15,29.06975,-585.3927140061966,-5975.470599290065,4804.6851712776715,2750.0397373897285
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Mortality,External,4712571609.03582,811658926.445905,3121720113.201846,6303423104.869794,National,Cause A,0.5,29.06975,162112560.6183686,107387236.3264853,216837884.91025186,27921083.822389424
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Mortality,External,3298800126.3250737,568161248.5121335,2185204079.241292,4412396173.408855,National,Cause B,0.35,29.06975,113478792.432858,75171065.42853971,151786519.4371763,19544758.6756726
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Mortality,External,1413771482.710746,243497677.93377146,936516033.960554,1891026931.460938,National,Cause C,0.15,29.06975,48633768.185510576,32216170.897945598,65051365.473075554,8376325.146716827
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Mortality,Infectious,906788344.5393597,135313170.52564806,641574530.3090895,1172002158.76963,National,PPR,0.06980042105834741,29.06975,31193537.768276636,22070177.084738933,40316898.451814346,4654775.858947809
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Mortality,Infectious,-125925551.47069101,18790918.214046672,-162755751.1702225,-89095351.77115953,National,Brucellosis,-0.00969317323892589,29.06975,-4331841.569696712,-5598801.199536374,-3064881.9398570517,646407.9744079902
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Mortality,Infectious,12210295867.440832,1822050158.4842787,8639077556.811646,15781514178.070019,National,Other Infectious,0.9398927521805784,29.06975,420034429.8606226,297184446.26498836,542884413.4562567,62678563.05899703
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Mortality,Non-infectious,4285514414.386505,757927023.081375,2799977449.14701,5771051379.626,National,Condition A,0.5,29.06975,147421784.30796635,96319282.04222637,198524286.57370636,26072705.237622444
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Mortality,Non-infectious,2999860090.0705533,530548916.15696245,1959984214.402907,4039735965.7381997,National,Condition B,0.35,29.06975,103195249.01557645,67423497.42955846,138967000.60159445,18250893.66633571
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Mortality,Non-infectious,1285654324.3159516,227378106.9244125,839993234.7441032,1731315413.8878,National,Condition C,0.15,29.06975,44226535.292389914,28895784.61266792,59557285.9721119,7821811.571286732
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Production loss,External,438318257.5005215,787437553.065045,-1105059346.5069668,1981695861.5080097,National,Cause A,0.5,29.06975,15078157.104912203,-38014064.32827826,68170378.53810266,27087868.078158397
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Production loss,External,306822780.250365,551206287.1455315,-773541542.5548768,1387187103.0556068,National,Cause B,0.35,29.06975,10554709.97343854,-26609845.029794782,47719264.97667186,18961507.654710878
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Production loss,External,131495477.25015643,236231265.9195135,-331517803.95209,594508758.4524028,National,Cause C,0.15,29.06975,4523447.1314736605,-11404219.298483476,20451113.561430793,8126360.423447519
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Production loss,Infectious,85731980.2019689,156361472.7475033,-220736506.38313758,392200466.7870754,National,PPR,0.06980042105834741,29.06975,2949181.888456863,-7593340.375584158,13491704.152497886,5378837.889816848
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Production loss,Infectious,-11905586.293228647,21713892.5561522,-54464815.70328695,30653643.116829656,National,Brucellosis,-0.00969317323892589,29.06975,-409552.414218514,-1873590.7843475419,1054485.9559105136,746958.352106647
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Production loss,Infectious,1154418062.2429497,2105474619.312259,-2972312191.6090775,5281148316.094977,National,Other Infectious,0.9398927521805784,29.06975,39712005.168360576,-102247600.73991272,181671611.07663387,72428370.36136393
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Production loss,Non-infectious,425254350.558449,757001587.63482,-1058468761.2057981,1908977462.3226962,National,Condition A,0.5,29.06975,14628758.436465707,-36411347.232287794,65668864.105219215,26040870.239159953
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Production loss,Non-infectious,297678045.39091426,529901111.34437394,-740928132.8440588,1336284223.6258872,National,Condition B,0.35,29.06975,10240130.905525994,-25487943.06260146,45968204.87365344,18228609.167411964
All Small Ruminants,Pastoral,Adult male,Adult,Male,2019,Production loss,Non-infectious,127576305.16753468,227100476.29044598,-317540628.3617394,572693238.6968088,National,Condition C,0.15,29.06975,4388627.530939711,-10923404.169686338,19700659.231565762,7812261.071747985
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Health cost,External,-59560.26946793745,279800.3867959478,-607969.027587995,488848.48865212017,National,Cause A,0.5,34.9271654040404,-1705.2706333004473,-17406.76692640121,13996.225659800317,8010.967496479983
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Health cost,External,-41692.188627556214,195860.27075716344,-425578.3193115965,342193.9420564841,National,Cause B,0.35,34.9271654040404,-1193.6894433103132,-12184.736848480847,9797.357961860222,5607.677247535988
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Health cost,External,-17868.080840381233,83940.11603878434,-182390.70827639854,146654.54659563606,National,Cause C,0.15,34.9271654040404,-511.58118999013413,-5222.0300779203635,4198.867697940095,2403.290248943995
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Health cost,Infectious,-8314.663774421355,39060.36962129134,-84872.98823215238,68243.66068330967,National,PPR,0.06980042105834758,34.9271654040404,-238.0572164456125,-2429.999321454646,1953.8848885634216,1118.3378086780785
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Health cost,Infectious,1154.6560202196495,5424.307243063176,-9476.986176184177,11786.298216623474,National,Brucellosis,-0.009693173238925868,34.9271654040404,33.05896733566813,-271.33568002308806,337.45361469442423,155.30339150956948
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Health cost,Infectious,-111960.5311816732,525964.7112136674,-1142851.3651604613,918930.302797115,National,Other Infectious,0.9398927521805783,34.9271654040404,-3205.54301749095,-32720.988146042204,26309.902111060303,15058.900575791457
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Health cost,Non-infectious,-59560.26946793745,279800.3867959478,-607969.027587995,488848.48865212017,National,Condition A,0.5,34.9271654040404,-1705.2706333004473,-17406.76692640121,13996.225659800317,8010.967496479983
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Health cost,Non-infectious,-41692.188627556214,195860.27075716344,-425578.3193115965,342193.9420564841,National,Condition B,0.35,34.9271654040404,-1193.6894433103132,-12184.736848480847,9797.357961860222,5607.677247535988
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Health cost,Non-infectious,-17868.080840381233,83940.11603878434,-182390.70827639854,146654.54659563606,National,Condition C,0.15,34.9271654040404,-511.58118999013413,-5222.0300779203635,4198.867697940095,2403.290248943995
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Mortality,External,4948200189.48761,852241872.768205,3277806118.861928,6618594260.113292,National,Cause A,0.5,34.9271654040404,141671965.9968512,93846897.7068133,189497034.28688914,24400545.04593771
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Mortality,External,3463740132.641327,596569310.9377435,2294464283.2033496,4633015982.079304,National,Cause B,0.35,34.9271654040404,99170376.19779585,65692828.39476931,132647924.00082238,17080381.5321564
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Mortality,External,1484460056.846283,255672561.83046153,983341835.6585784,1985578278.0339875,National,Cause C,0.15,34.9271654040404,42501589.79905537,28154069.31204399,56849110.28606674,7320163.513781314
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Mortality,Infectious,952127761.7663248,142078829.05193052,673653256.824541,1230602266.7081084,National,PPR,0.06980042105834758,34.9271654040404,27260378.869914874,19287372.709226847,35233385.030602895,4067860.2860653196
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Mortality,Infectious,-132221829.04422453,19730464.12474892,-170893538.7287324,-93550119.35971665,National,Brucellosis,-0.009693173238925868,34.9271654040404,-3785644.4264706634,-4892854.508856402,-2678434.3440849255,564903.1032580298
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Mortality,Infectious,12820810660.812801,1913152666.4084883,9071031434.652164,16570589886.973438,National,Other Infectious,0.9398927521805783,34.9271654040404,367072750.17885303,259712786.01391512,474432714.34379095,54775491.920886695
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Mortality,Non-infectious,4499790135.10583,795823374.235445,2939976321.6043577,6059603948.607303,National,Condition A,0.5,34.9271654040404,128833533.52761032,84174489.615589,173492577.43963164,22785226.485725164
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Mortality,Non-infectious,3149853094.574081,557076361.9648114,2057983425.1230505,4241722764.025111,National,Condition B,0.35,34.9271654040404,90183473.46932721,58922142.73091229,121444804.20774214,15949658.540007614
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Mortality,Non-infectious,1349937040.531749,238747012.2706335,881992896.4813074,1817881184.5821905,National,Condition C,0.15,34.9271654040404,38650060.05828309,25252346.8846767,52047773.23188949,6835567.945717549
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Production loss,External,460234170.3755485,826809430.718295,-1160312313.8323097,2080780654.5834064,National,Cause A,0.5,34.9271654040404,13176968.845067177,-33220912.73109967,59574850.42123402,23672388.5592688
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Production loss,External,322163919.2628839,578766601.5028064,-812218619.6826167,1456546458.2083845,National,Cause B,0.35,34.9271654040404,9223878.191547023,-23254638.911769766,41702395.29486381,16570671.991488159
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Production loss,External,138070251.11266455,248042829.2154885,-348093694.1496929,624234196.3750219,National,Cause C,0.15,34.9271654040404,3953090.653520153,-9966273.8193299,17872455.126370206,7101716.56778064
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Production loss,Infectious,90018579.21206723,164179546.3848795,-231773331.70229656,411810490.12643105,National,PPR,0.06980042105834758,34.9271654040404,2577322.785022051,-6635904.432012248,11790550.002056351,4700626.131139949
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Production loss,Infectious,-12500865.607890006,22799587.183959845,-57188056.4884513,32186325.272671293,National,Brucellosis,-0.009693173238925868,34.9271654040404,-357912.400370283,-1637351.78125379,921526.980513224,652775.19432832
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Production loss,Infectious,1212138965.3550928,2210748350.27788,-3120927801.1895523,5545205731.899738,National,Other Infectious,0.9398927521805783,34.9271654040404,34704762.07653747,-89355313.12336388,158764837.27643883,63295956.73464355
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Production loss,Non-infectious,446517068.0863725,794851667.01656,-1111392199.2660851,2004426335.43883,National,Condition A,0.5,34.9271654040404,12784234.360877138,-31820280.472503457,57388749.19425773,22757405.527234998
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Production loss,Non-infectious,312561947.6604607,556396166.9115919,-777974539.4862595,1403098434.807181,National,Condition B,0.35,34.9271654040404,8948964.052613994,-22274196.330752417,40172124.43598041,15930183.869064495
All Small Ruminants,Pastoral,Adult male,Adult,Male,2020,Production loss,Non-infectious,133955120.42591174,238455500.10496798,-333417659.7798255,601327900.631649,National,Condition C,0.15,34.9271654040404,3835270.3082631407,-9546084.141751036,17216624.75827732,6827221.658170499
All Small Ruminants,Pastoral,Adult male,Adult,Male,2021,Health cost,External,-62538.282941332705,293790.40613574523,-638367.4789673933,513290.9130847279,National,Cause A,0.5,34.9271654040404,-1790.5341649654233,-18277.105272721226,14696.036942790382,8411.515871303984
All Small Ruminants,Pastoral,Adult male,Adult,Male,2021,Health cost,External,-43776.798058932894,205653.28429502164,-446857.2352771753,359303.63915930956,National,Cause B,0.35,34.9271654040404,-1253.3739154757964,-12793.97369090486,10287.225859953269,5888.061109912787
All Small Ruminants,Pastoral,Adult male,Adult,Male,2021,Health cost,External,-18761.48488239981,88137.12184072357,-191510.24369021802,153987.27392541838,National,Cause C,0.15,34.9271654040404,-537.160249489627,-5483.131581816369,4408.811082837115,2523.454761391195
All Small Ruminants,Pastoral,Adult male,Adult,Male,2021,Health cost,Infectious,-8730.396963142197,41013.388102355915,-89116.63764375978,71655.84371747539,National,PPR,0.06980042105834758,34.9271654040404,-249.96007726788667,-2551.4992875273724,2051.579132991599,1174.2546991119827
All Small Ruminants,Pastoral,Adult male,Adult,Male,2021,Health cost,Infectious,1212.3888212306117,5695.522605216388,-9950.835484993508,12375.613127454732,National,Brucellosis,-0.009693173238925957,34.9271654040404,34.71191570245095,-284.90246402424594,354.3262954291479,163.06856108504945
